Sequence ID	solubility	usability
buried_1_model_0_b0_d0	0.9203427060074808	0.7664372067990876
buried_1_model_0_b0_d1	0.8701323815666857	0.5223008454785666
buried_1_model_0_b0_d2	0.92490939651869	0.8011595443247094
buried_1_model_0_b0_d3	0.9052066902906016	0.6420185757203745
buried_1_model_0_b0_d4	0.9060392720579364	0.6302848770015655
buried_1_model_0_b0_d5	0.9352703665728764	0.6250741712469363
buried_1_model_0_b0_d6	0.880438946319618	0.665555835873928
buried_1_model_0_b0_d7	0.9139999743225988	0.7570547107206858
buried_1_model_0_b0_d8	0.9277539722179744	0.8205616622092329
buried_1_model_0_b0_d9	0.931987527241018	0.792232594241649
