Sequence ID	solubility	usability
buried_5_model_3_b0_d0	0.7789324498436351	0.4561593355355707
buried_5_model_3_b0_d1	0.7460693555825784	0.405288146659802
buried_5_model_3_b0_d2	0.7276731004533448	0.3986041397684308
buried_5_model_3_b0_d3	0.7326333925619857	0.4102061077458854
buried_5_model_3_b0_d4	0.7769917794263328	0.442822764198907
buried_5_model_3_b0_d5	0.7974429281034545	0.4235110416312292
buried_5_model_3_b0_d6	0.7389174184016534	0.4377486257133508
buried_5_model_3_b0_d7	0.7541919556174175	0.4115477084251703
buried_5_model_3_b0_d8	0.7603852476491509	0.4429950967965735
buried_5_model_3_b0_d9	0.7882360061354904	0.4219270602844106
