Sequence ID	solubility	usability
buried_3_model_5_b0_d0	0.6844216969821819	0.3456963215015081
buried_3_model_5_b0_d1	0.7514842952541254	0.3778011976597731
buried_3_model_5_b0_d2	0.7995683580545659	0.4123058002254544
buried_3_model_5_b0_d3	0.7127663679597206	0.3865074194527352
buried_3_model_5_b0_d4	0.7236559732092683	0.356689870652242
buried_3_model_5_b0_d5	0.7386030784070414	0.3512374225439114
buried_3_model_5_b0_d6	0.7641138069775647	0.3876978929009675
buried_3_model_5_b0_d7	0.6998398947857905	0.3679814359706412
buried_3_model_5_b0_d8	0.6919233457751909	0.3874930134260389
buried_3_model_5_b0_d9	0.7433275216351899	0.3882542816192433
