Sequence ID	solubility	usability
buried_0_model_6_b0_d0	0.906936466747892	0.4514941040013502
buried_0_model_6_b0_d1	0.7941406950502575	0.4148706389216605
buried_0_model_6_b0_d2	0.9132272052631768	0.5587375850939805
buried_0_model_6_b0_d3	0.8888687729543445	0.4571485751937828
buried_0_model_6_b0_d4	0.8947288613471235	0.4702773059565895
buried_0_model_6_b0_d5	0.8889192445467822	0.5498064216522387
buried_0_model_6_b0_d6	0.8587820169732782	0.522076418522046
buried_0_model_6_b0_d7	0.7319358563992424	0.3756730871393585
buried_0_model_6_b0_d8	0.5696185699348956	0.2435786783812586
buried_0_model_6_b0_d9	0.9159911057608804	0.5424857879412678
