Sequence ID	solubility	usability
buried_9_model_3_b0_d0	0.7158996020132153	0.3838361339106074
buried_9_model_3_b0_d1	0.7399853339621232	0.4051395496463389
buried_9_model_3_b0_d2	0.7946010728439383	0.4208959721003555
buried_9_model_3_b0_d3	0.7480237624277107	0.4278576544720144
buried_9_model_3_b0_d4	0.7048355262258347	0.3409263433156939
buried_9_model_3_b0_d5	0.794493278195087	0.4243208928704566
buried_9_model_3_b0_d6	0.7610194567179592	0.4188137283407999
buried_9_model_3_b0_d7	0.774161496931741	0.41883620130063
buried_9_model_3_b0_d8	0.7415164872048132	0.3891559648330084
buried_9_model_3_b0_d9	0.7342895772898345	0.3986744648025794
