Sequence ID	solubility	usability
buried_6_model_1_b0_d0	0.897129638289092	0.6176383934436311
buried_6_model_1_b0_d1	0.8681084940934687	0.5073251300404494
buried_6_model_1_b0_d2	0.8501482110084553	0.5360874155077866
buried_6_model_1_b0_d3	0.8674924391396385	0.5308456296682625
buried_6_model_1_b0_d4	0.8860681303286337	0.5944910471167761
buried_6_model_1_b0_d5	0.8702332952650066	0.6034964061038102
buried_6_model_1_b0_d6	0.8811885611829586	0.6252492813967591
buried_6_model_1_b0_d7	0.8771876054856313	0.6017062266930644
buried_6_model_1_b0_d8	0.8831311821280204	0.5865837857643806
buried_6_model_1_b0_d9	0.9159472616269132	0.6301973572122742
