Sequence ID	solubility	usability
buried_5_model_4_b0_d0	0.908276842764866	0.7087105866174157
buried_5_model_4_b0_d1	0.8421492543915052	0.4000843928317472
buried_5_model_4_b0_d2	0.8247970619461593	0.4228668161421892
buried_5_model_4_b0_d3	0.8876980350476897	0.5945072605839048
buried_5_model_4_b0_d4	0.9079180869993216	0.6536163571769211
buried_5_model_4_b0_d5	0.8617787555698232	0.5899063123312113
buried_5_model_4_b0_d6	0.8453296870722278	0.4969484930203042
buried_5_model_4_b0_d7	0.9199863940796694	0.5868665410624502
buried_5_model_4_b0_d8	0.8560788629107826	0.5417162223931473
buried_5_model_4_b0_d9	0.9184795396820076	0.7078782738749828
