Sequence ID	solubility	usability
buried_4_model_3_b0_d0	0.8964860913698354	0.6627049108755327
buried_4_model_3_b0_d1	0.8876805372823121	0.5640369786798278
buried_4_model_3_b0_d2	0.882461164682286	0.5454192720395579
buried_4_model_3_b0_d3	0.8866709286804086	0.601781808411871
buried_4_model_3_b0_d4	0.8504275398888715	0.4382289543608815
buried_4_model_3_b0_d5	0.8332467969790407	0.5214324292541405
buried_4_model_3_b0_d6	0.9079203797221366	0.5560514528050965
buried_4_model_3_b0_d7	0.834869460312657	0.4712511724425859
buried_4_model_3_b0_d8	0.8812654466612347	0.5597610860980406
buried_4_model_3_b0_d9	0.8818911016339894	0.5189948349131024
