Sequence ID	solubility	usability
buried_4_model_0_b0_d0	0.8656134696511792	0.3807602984411969
buried_4_model_0_b0_d1	0.9197521244201716	0.4847449096273377
buried_4_model_0_b0_d2	0.8325468048202614	0.4276539909527005
buried_4_model_0_b0_d3	0.9086866762139778	0.4673976400888803
buried_4_model_0_b0_d4	0.8673924619044747	0.566140535204759
buried_4_model_0_b0_d5	0.7365913813008201	0.3199765040467025
buried_4_model_0_b0_d6	0.8832628842981937	0.4498460565723314
buried_4_model_0_b0_d7	0.7924898591966303	0.3633769055928986
buried_4_model_0_b0_d8	0.8908021183200479	0.5998877545253652
buried_4_model_0_b0_d9	0.9119054722448487	0.4215661218216622
