Sequence ID	solubility	usability
buried_6_model_4_b0_d0	0.8770711601380379	0.3764568957567517
buried_6_model_4_b0_d1	0.8814746316726924	0.6465082554400542
buried_6_model_4_b0_d2	0.9305993481639376	0.6136850931123182
buried_6_model_4_b0_d3	0.9229565152511492	0.6771126373750229
buried_6_model_4_b0_d4	0.907666902503714	0.5602648221697791
buried_6_model_4_b0_d5	0.8329269752542985	0.3054937570895627
buried_6_model_4_b0_d6	0.8834791021691835	0.4743800297864576
buried_6_model_4_b0_d7	0.7693863704746919	0.3009960199177041
buried_6_model_4_b0_d8	0.9034200774805604	0.6119272477330358
buried_6_model_4_b0_d9	0.8937210205991285	0.4657524181092657
