Sequence ID	solubility	usability
buried_5_model_8_b0_d0	0.9317033566469402	0.6671801692353463
buried_5_model_8_b0_d1	0.8830013968116571	0.5486386117547013
buried_5_model_8_b0_d2	0.9014932749999434	0.5973586371465028
buried_5_model_8_b0_d3	0.8695192217163319	0.5033280425871733
buried_5_model_8_b0_d4	0.91820728855423	0.5748107352318911
buried_5_model_8_b0_d5	0.91596048798211	0.5652898040605395
buried_5_model_8_b0_d6	0.9042451812397818	0.5424327828951012
buried_5_model_8_b0_d7	0.8857645605335192	0.5176492880120896
buried_5_model_8_b0_d8	0.8975240086186489	0.5037393833950647
buried_5_model_8_b0_d9	0.9262914643969092	0.5976463233241717
