Sequence ID	solubility	usability
buried_1_model_4_b0_d0	0.9475097712035168	0.792279290180979
buried_1_model_4_b0_d1	0.9247953975796042	0.6331109414735568
buried_1_model_4_b0_d2	0.9117443647136356	0.6909829850198606
buried_1_model_4_b0_d3	0.9385021318168272	0.6856382157425918
buried_1_model_4_b0_d4	0.8606165108637093	0.52941388021861
buried_1_model_4_b0_d5	0.9020942062908064	0.6679427287488544
buried_1_model_4_b0_d6	0.9363678688153496	0.7291751574902519
buried_1_model_4_b0_d7	0.9261930022248964	0.6639579928885873
buried_1_model_4_b0_d8	0.8766505025285802	0.5658392237956269
buried_1_model_4_b0_d9	0.9280652051506784	0.6249122476341878
