Sequence ID	solubility	usability
buried_8_model_3_b0_d0	0.8203456625880283	0.481693890705294
buried_8_model_3_b0_d1	0.803573007851815	0.4685519213263771
buried_8_model_3_b0_d2	0.6532973179651893	0.219272382586596
buried_8_model_3_b0_d3	0.8895028980733789	0.5724415495243841
buried_8_model_3_b0_d4	0.8905735207703822	0.4996287899299494
buried_8_model_3_b0_d5	0.819756492243172	0.4301469629486104
buried_8_model_3_b0_d6	0.8287689893779657	0.4436918807966517
buried_8_model_3_b0_d7	0.8778225324043538	0.5618421205668258
buried_8_model_3_b0_d8	0.8402803464341984	0.2855028129802822
buried_8_model_3_b0_d9	0.856082653962092	0.4806605361894564
