Sequence ID	solubility	usability
buried_0_model_5_b0_d0	0.8322174956611391	0.4583712175848754
buried_0_model_5_b0_d1	0.8287625141902909	0.4144824803331749
buried_0_model_5_b0_d2	0.8251637209661979	0.4609982474546613
buried_0_model_5_b0_d3	0.8059793515079339	0.3856081211029486
buried_0_model_5_b0_d4	0.841267165095217	0.4572733746867888
buried_0_model_5_b0_d5	0.8205736529263412	0.4580629009750014
buried_0_model_5_b0_d6	0.8090796391283467	0.4475967878375438
buried_0_model_5_b0_d7	0.8195901690969487	0.4214942495331129
buried_0_model_5_b0_d8	0.861482731764706	0.5012138251733343
buried_0_model_5_b0_d9	0.8479366833161246	0.5204937438543994
