Sequence ID	solubility	usability
buried_8_model_7_b0_d0	0.8824750775071246	0.530107809531782
buried_8_model_7_b0_d1	0.8565184454381921	0.4619676795972353
buried_8_model_7_b0_d2	0.8840603533355654	0.4774302575680303
buried_8_model_7_b0_d3	0.8904848096382274	0.5664708658912188
buried_8_model_7_b0_d4	0.8670229233599773	0.5317595565059033
buried_8_model_7_b0_d5	0.8557050403360673	0.4932793365582937
buried_8_model_7_b0_d6	0.9117875210837412	0.5405992583562227
buried_8_model_7_b0_d7	0.8582569740170346	0.5065835990437433
buried_8_model_7_b0_d8	0.8832910297389608	0.5528692885188988
buried_8_model_7_b0_d9	0.8870304891903913	0.5501096411410096
