Sequence ID	solubility	usability
buried_0_model_7_b0_d0	0.8298215950677928	0.4593640215564815
buried_0_model_7_b0_d1	0.8236233652171052	0.454044047034276
buried_0_model_7_b0_d2	0.8879953581438306	0.5527954456410242
buried_0_model_7_b0_d3	0.8608369277039861	0.4829984960509996
buried_0_model_7_b0_d4	0.8623541149517333	0.4604105975020445
buried_0_model_7_b0_d5	0.8179992522759274	0.4821023275284931
buried_0_model_7_b0_d6	0.8584029459806635	0.5249954966062533
buried_0_model_7_b0_d7	0.8263173877282467	0.450102933720845
buried_0_model_7_b0_d8	0.8946562062716026	0.5657052155385871
buried_0_model_7_b0_d9	0.8448898608593793	0.4735244806717099
