Sequence ID	solubility	usability
buried_6_model_8_b0_d0	0.8106603589429922	0.37943090069711
buried_6_model_8_b0_d1	0.7998139549826518	0.4105489290203498
buried_6_model_8_b0_d2	0.8343103554016711	0.3714333860995063
buried_6_model_8_b0_d3	0.7143489134691491	0.2939406677894584
buried_6_model_8_b0_d4	0.7624924057620832	0.259496425982179
buried_6_model_8_b0_d5	0.6614341165174018	0.2824876263135029
buried_6_model_8_b0_d6	0.7540089512264331	0.3211023539578298
buried_6_model_8_b0_d7	0.9004573133931439	0.3876177112076838
buried_6_model_8_b0_d8	0.749283469578062	0.2907628513642091
buried_6_model_8_b0_d9	0.8983729631128392	0.4394860210583603
