Sequence ID	solubility	usability
buried_4_model_6_b0_d0	0.7891803505984569	0.4519772302301346
buried_4_model_6_b0_d1	0.7887341074099498	0.4540155004757438
buried_4_model_6_b0_d2	0.7977707081909698	0.4660412446926715
buried_4_model_6_b0_d3	0.7946972535685795	0.4502566151157267
buried_4_model_6_b0_d4	0.8090175252441263	0.507526291816479
buried_4_model_6_b0_d5	0.8041250573251697	0.4861376053208778
buried_4_model_6_b0_d6	0.7795132649448997	0.4537964139117365
buried_4_model_6_b0_d7	0.7325620921466867	0.4326803919929713
buried_4_model_6_b0_d8	0.7956509115366809	0.4620143350622417
buried_4_model_6_b0_d9	0.7891186448893419	0.4782071517007579
