Sequence ID	solubility	usability
buried_8_model_1_b0_d0	0.8580699161599249	0.53663085373175
buried_8_model_1_b0_d1	0.8236624487568909	0.5996693582591424
buried_8_model_1_b0_d2	0.799569392248979	0.4723272178397931
buried_8_model_1_b0_d3	0.8432618835563493	0.5169838456878721
buried_8_model_1_b0_d4	0.7918670973698471	0.4644542228243245
buried_8_model_1_b0_d5	0.8188542693439189	0.4532780897437834
buried_8_model_1_b0_d6	0.8528996794188259	0.6120442838109037
buried_8_model_1_b0_d7	0.7214463807919241	0.3977140266108417
buried_8_model_1_b0_d8	0.8601286303003624	0.6222231314535801
buried_8_model_1_b0_d9	0.8429796907752601	0.5463349773689172
