Sequence ID	solubility	usability
buried_1_model_5_b0_d0	0.7271799961809146	0.406929921728956
buried_1_model_5_b0_d1	0.7398954420894461	0.4281006221043855
buried_1_model_5_b0_d2	0.7563145016099387	0.4391851279885587
buried_1_model_5_b0_d3	0.7701158958652439	0.440663090776707
buried_1_model_5_b0_d4	0.779860728385571	0.4405172322407796
buried_1_model_5_b0_d5	0.7942512813058288	0.4692681805050772
buried_1_model_5_b0_d6	0.7155473178721639	0.3980380896320928
buried_1_model_5_b0_d7	0.8172319584454625	0.5048055822051393
buried_1_model_5_b0_d8	0.806662057799729	0.4912621813981731
buried_1_model_5_b0_d9	0.7780894867302324	0.452325439494593
