Sequence ID	solubility	usability
buried_6_model_9_b0_d0	0.790613756108706	0.4117335277140618
buried_6_model_9_b0_d1	0.9013675801038442	0.578282571766688
buried_6_model_9_b0_d2	0.894894241602068	0.5845547872522022
buried_6_model_9_b0_d3	0.8290089063077678	0.3961472348845866
buried_6_model_9_b0_d4	0.8792819104752907	0.5341524318776601
buried_6_model_9_b0_d5	0.7877323186304311	0.3911801035922731
buried_6_model_9_b0_d6	0.8644292783072138	0.421352473384445
buried_6_model_9_b0_d7	0.8451417223660096	0.494561726497461
buried_6_model_9_b0_d8	0.878250972573662	0.4986557707764534
buried_6_model_9_b0_d9	0.8656725184460047	0.4756147636074536
