Sequence ID	solubility	usability
buried_9_model_9_b0_d0	0.943289263708599	0.6836466673546534
buried_9_model_9_b0_d1	0.8580496834422183	0.4112647348964089
buried_9_model_9_b0_d2	0.9456342453863792	0.6798008732686455
buried_9_model_9_b0_d3	0.9495830452134566	0.6458202878888726
buried_9_model_9_b0_d4	0.9452737929884324	0.648323998928683
buried_9_model_9_b0_d5	0.9265830671571578	0.6145131436782215
buried_9_model_9_b0_d6	0.888549008767602	0.471126351825753
buried_9_model_9_b0_d7	0.8947820536564064	0.5791395080072053
buried_9_model_9_b0_d8	0.9299467406454957	0.5773674545548253
buried_9_model_9_b0_d9	0.7795524496814521	0.3562057016669372
