Sequence ID	solubility	usability
buried_9_model_3_b0_d0	0.8562235688800103	0.4478153010877279
buried_9_model_3_b0_d1	0.9091895571167422	0.580279288188817
buried_9_model_3_b0_d2	0.7877563203938006	0.315743725220344
buried_9_model_3_b0_d3	0.8609110470069459	0.3751229720557466
buried_9_model_3_b0_d4	0.8812720440435955	0.4019644166967474
buried_9_model_3_b0_d5	0.8555900575606039	0.4014734104971379
buried_9_model_3_b0_d6	0.8772423271160645	0.4647523096261184
buried_9_model_3_b0_d7	0.8457311138183229	0.4273073006569256
buried_9_model_3_b0_d8	0.8607871150490961	0.3740111915360445
buried_9_model_3_b0_d9	0.8325282256441884	0.3822982758821406
