Sequence ID	solubility	usability
buried_5_model_5_b0_d0	0.8500254004515494	0.4369658889848909
buried_5_model_5_b0_d1	0.8655497624019757	0.5511614104658147
buried_5_model_5_b0_d2	0.8043986527898109	0.4971507619433324
buried_5_model_5_b0_d3	0.8495921047714846	0.5272280379204711
buried_5_model_5_b0_d4	0.9015815197742444	0.6253414702383011
buried_5_model_5_b0_d5	0.917102060150122	0.6574827147423191
buried_5_model_5_b0_d6	0.8252515918019945	0.4149779346883894
buried_5_model_5_b0_d7	0.8547436191225335	0.6016569038566293
buried_5_model_5_b0_d8	0.76133534756274	0.4218098234306492
buried_5_model_5_b0_d9	0.9332392870926788	0.700515842216537
