Sequence ID	solubility	usability
buried_9_model_0_b0_d0	0.8788341215967048	0.4672644807719546
buried_9_model_0_b0_d1	0.8785882298014304	0.4528323323897956
buried_9_model_0_b0_d2	0.8179414829196577	0.4570751085550374
buried_9_model_0_b0_d3	0.8785753221959199	0.5050203711037093
buried_9_model_0_b0_d4	0.7390764500294663	0.3997698288574219
buried_9_model_0_b0_d5	0.9118904857331344	0.5875958417776831
buried_9_model_0_b0_d6	0.8333525454543855	0.4854678667218199
buried_9_model_0_b0_d7	0.8791524884222138	0.5652149917508751
buried_9_model_0_b0_d8	0.853709941711202	0.5751360955124192
buried_9_model_0_b0_d9	0.8316834009570856	0.4382873361055863
