Sequence ID	solubility	usability
buried_5_model_1_b0_d0	0.9198752537912384	0.657062355715191
buried_5_model_1_b0_d1	0.8906547977336603	0.5386940483598485
buried_5_model_1_b0_d2	0.9000778844908363	0.6100860984260629
buried_5_model_1_b0_d3	0.9008904238052988	0.5850844523413912
buried_5_model_1_b0_d4	0.9367508575980172	0.7265933418430008
buried_5_model_1_b0_d5	0.9197757717704906	0.6621730900615223
buried_5_model_1_b0_d6	0.8993875808619034	0.5814455678025755
buried_5_model_1_b0_d7	0.929085827047292	0.6771218262616728
buried_5_model_1_b0_d8	0.8835068363943008	0.5636732991794047
buried_5_model_1_b0_d9	0.8839522469976739	0.606215898933006
