Sequence ID	solubility	usability
buried_0_model_4_b0_d0	0.9264274183121548	0.6651026931674622
buried_0_model_4_b0_d1	0.938864408315692	0.6921672931189854
buried_0_model_4_b0_d2	0.8904122787185317	0.6301968217365379
buried_0_model_4_b0_d3	0.9057270342518172	0.6832926294862383
buried_0_model_4_b0_d4	0.9209799441753048	0.647826084578667
buried_0_model_4_b0_d5	0.8892806155758481	0.5686473952045128
buried_0_model_4_b0_d6	0.9082697033011085	0.667709816984394
buried_0_model_4_b0_d7	0.9320737841265164	0.6612094385385076
buried_0_model_4_b0_d8	0.8908690791663203	0.6133182841658165
buried_0_model_4_b0_d9	0.9169206023182476	0.6591719773357005
