Sequence ID	solubility	usability
buried_6_model_3_b0_d0	0.94262959499112	0.7896724023934186
buried_6_model_3_b0_d1	0.9062899907443503	0.6651497591017959
buried_6_model_3_b0_d2	0.9002688270713272	0.6604669405895869
buried_6_model_3_b0_d3	0.9187121102323892	0.7802710538565618
buried_6_model_3_b0_d4	0.9110154509168268	0.6824009783059022
buried_6_model_3_b0_d5	0.9095562861690516	0.6233623490165855
buried_6_model_3_b0_d6	0.895293120327566	0.6227594046843636
buried_6_model_3_b0_d7	0.916039008551356	0.7361638343093868
buried_6_model_3_b0_d8	0.905667368031675	0.6583512851811629
buried_6_model_3_b0_d9	0.8845623626802374	0.6470091386588221
