Sequence ID	solubility	usability
buried_6_model_5_b0_d0	0.8808979951250026	0.5208157654721612
buried_6_model_5_b0_d1	0.9112531448893788	0.5099084290038077
buried_6_model_5_b0_d2	0.8691896061658767	0.5470019628514986
buried_6_model_5_b0_d3	0.9258672100348212	0.6396782066785253
buried_6_model_5_b0_d4	0.9267128208409604	0.6321471272762691
buried_6_model_5_b0_d5	0.8788366558252996	0.5758779584102756
buried_6_model_5_b0_d6	0.8934789796091946	0.606325895090549
buried_6_model_5_b0_d7	0.8933237042783961	0.6471740692958559
buried_6_model_5_b0_d8	0.9071193665665352	0.5780876093327219
buried_6_model_5_b0_d9	0.9267385569745734	0.5208630836094756
