Sequence ID	solubility	usability
buried_4_model_3_b0_d0	0.9393847976707	0.6159937012839917
buried_4_model_3_b0_d1	0.9422801889010612	0.6703056762450654
buried_4_model_3_b0_d2	0.9589656514784284	0.7579647724507701
buried_4_model_3_b0_d3	0.937579346881892	0.6236446655990984
buried_4_model_3_b0_d4	0.950245819983801	0.7129368749928626
buried_4_model_3_b0_d5	0.96282811435185	0.7459271613359576
buried_4_model_3_b0_d6	0.9534045196327166	0.730846968761797
buried_4_model_3_b0_d7	0.9492470437555962	0.7278517752101371
buried_4_model_3_b0_d8	0.930289996698058	0.6321606154703205
buried_4_model_3_b0_d9	0.9469228212516324	0.6942068106120549
