Sequence ID	solubility	usability
buried_4_model_9_b0_d0	0.914389284119238	0.603924476432331
buried_4_model_9_b0_d1	0.8985421205146755	0.527445599913418
buried_4_model_9_b0_d2	0.9251726758948452	0.5961769075606342
buried_4_model_9_b0_d3	0.9318027279422536	0.5978691894710597
buried_4_model_9_b0_d4	0.9102134717165328	0.5560052793090491
buried_4_model_9_b0_d5	0.9093338825785716	0.6320735367723471
buried_4_model_9_b0_d6	0.9126903097479226	0.6278361995864186
buried_4_model_9_b0_d7	0.916624676518573	0.6226981512415682
buried_4_model_9_b0_d8	0.9188895393686372	0.6473258485892144
buried_4_model_9_b0_d9	0.8882805999996373	0.4877404275747893
