Sequence ID	solubility	usability
buried_8_model_1_b0_d0	0.9077072649293336	0.5496949831730099
buried_8_model_1_b0_d1	0.8885035558856703	0.4884435941507136
buried_8_model_1_b0_d2	0.925848239325674	0.6710952715640852
buried_8_model_1_b0_d3	0.9275435624161612	0.6789885843114358
buried_8_model_1_b0_d4	0.9152334630828494	0.659930064081281
buried_8_model_1_b0_d5	0.8588953621808637	0.5171645135233682
buried_8_model_1_b0_d6	0.921746029306472	0.5920207133170163
buried_8_model_1_b0_d7	0.9091338075514706	0.6506190999373709
buried_8_model_1_b0_d8	0.9291956261882848	0.6986676629895612
buried_8_model_1_b0_d9	0.8935118580943067	0.5660695489015038
