Sequence ID	solubility	usability
buried_0_model_5_b0_d0	0.9642216596101898	0.8292861312755561
buried_0_model_5_b0_d1	0.9531273129848364	0.7927635742127371
buried_0_model_5_b0_d2	0.9651148854953464	0.8166555917439398
buried_0_model_5_b0_d3	0.951505185103458	0.8123299582124052
buried_0_model_5_b0_d4	0.9532219775396176	0.7772312087032711
buried_0_model_5_b0_d5	0.9518272248145168	0.712721841207929
buried_0_model_5_b0_d6	0.9614167558370458	0.825243941193097
buried_0_model_5_b0_d7	0.9660246903748096	0.8338910869366056
buried_0_model_5_b0_d8	0.966734986385808	0.8431024458936788
buried_0_model_5_b0_d9	0.9536263361735052	0.7754673919971429
