Sequence ID	solubility	usability
buried_7_model_7_b0_d0	0.8032158599365016	0.531523489483592
buried_7_model_7_b0_d1	0.8630541521443611	0.5698342500204869
buried_7_model_7_b0_d2	0.8690416280477592	0.6148768979642727
buried_7_model_7_b0_d3	0.9257705241441944	0.6185566951663701
buried_7_model_7_b0_d4	0.8795807744352933	0.5166836959638728
buried_7_model_7_b0_d5	0.887196525340555	0.6024171331724215
buried_7_model_7_b0_d6	0.8364602657199752	0.549743514621874
buried_7_model_7_b0_d7	0.834054371455531	0.5266325029785017
buried_7_model_7_b0_d8	0.8906737824475783	0.5252517775551337
buried_7_model_7_b0_d9	0.8920433745784427	0.5475115837901384
