Sequence ID	solubility	usability
buried_7_model_3_b0_d0	0.917522462618638	0.6441443415413634
buried_7_model_3_b0_d1	0.9066540640782594	0.6461227726034419
buried_7_model_3_b0_d2	0.904123035689354	0.5826607894478268
buried_7_model_3_b0_d3	0.9062377865090054	0.6084621734632794
buried_7_model_3_b0_d4	0.9002112980758421	0.605881672877387
buried_7_model_3_b0_d5	0.9024618235405336	0.5579319380620127
buried_7_model_3_b0_d6	0.8980172699514031	0.6027523689007771
buried_7_model_3_b0_d7	0.9073634124353962	0.6181127421541056
buried_7_model_3_b0_d8	0.9053583811047484	0.6407245205069223
buried_7_model_3_b0_d9	0.8973544849600635	0.5686784711509709
