Sequence ID	solubility	usability
buried_8_model_5_b0_d0	0.9437828139525068	0.8085378295889163
buried_8_model_5_b0_d1	0.9198852014740944	0.7280462621140456
buried_8_model_5_b0_d2	0.9247134721854892	0.6349324316691071
buried_8_model_5_b0_d3	0.9488885318911798	0.7864781514019323
buried_8_model_5_b0_d4	0.9309337103265036	0.7573470683064982
buried_8_model_5_b0_d5	0.929561305804212	0.6220997782257894
buried_8_model_5_b0_d6	0.923136580366327	0.6297031380666815
buried_8_model_5_b0_d7	0.9425641417163544	0.7475025580390326
buried_8_model_5_b0_d8	0.9358927675349864	0.7109644709964555
buried_8_model_5_b0_d9	0.9290054838621188	0.7486251022654772
