Sequence ID	solubility	usability
buried_3_model_2_b0_d0	0.9029005385098046	0.6233211003685265
buried_3_model_2_b0_d1	0.9262514449077196	0.7858607229335126
buried_3_model_2_b0_d2	0.9269989776924558	0.7740275982921118
buried_3_model_2_b0_d3	0.9360131045191068	0.7720836602942903
buried_3_model_2_b0_d4	0.9415258418596444	0.7856718877063696
buried_3_model_2_b0_d5	0.9447169550430872	0.7882713797650662
buried_3_model_2_b0_d6	0.9438147429344756	0.7677547553908177
buried_3_model_2_b0_d7	0.9395384987076136	0.7901300700889384
buried_3_model_2_b0_d8	0.93223007854595	0.7935491278368331
buried_3_model_2_b0_d9	0.9243564251675258	0.7877550557249464
