Sequence ID	solubility	usability
buried_8_model_6_b0_d0	0.7408251419695875	0.3606431766588417
buried_8_model_6_b0_d1	0.8763666517508891	0.5679330148454003
buried_8_model_6_b0_d2	0.9101429505582596	0.4971954096883341
buried_8_model_6_b0_d3	0.8719065168789776	0.449785819690678
buried_8_model_6_b0_d4	0.884536199737919	0.5289545922591707
buried_8_model_6_b0_d5	0.7789836902547915	0.4311761877425463
buried_8_model_6_b0_d6	0.8813166405081709	0.5085530141318284
buried_8_model_6_b0_d7	0.853475495067193	0.4757677684620855
buried_8_model_6_b0_d8	0.8677119694423092	0.5498535589370559
buried_8_model_6_b0_d9	0.9012796943025736	0.4457797257153115
