Sequence ID	solubility	usability
buried_3_model_9_b0_d0	0.7290657738161876	0.423140408849834
buried_3_model_9_b0_d1	0.7033243526338114	0.3839800878579427
buried_3_model_9_b0_d2	0.785550926533535	0.4796661251697349
buried_3_model_9_b0_d3	0.7602029690994601	0.4253439422786722
buried_3_model_9_b0_d4	0.7885031617523346	0.4475329175664715
buried_3_model_9_b0_d5	0.801471889550162	0.4744091628208416
buried_3_model_9_b0_d6	0.7910036089607164	0.4723914255516098
buried_3_model_9_b0_d7	0.790255239196007	0.4845388849469942
buried_3_model_9_b0_d8	0.7562399451463216	0.4375929629658898
buried_3_model_9_b0_d9	0.7891206377145605	0.4749153538227893
