Sequence ID	solubility	usability
buried_4_model_5_b0_d0	0.8934096273380918	0.6543002767710584
buried_4_model_5_b0_d1	0.93936933878003	0.7574599194606582
buried_4_model_5_b0_d2	0.905689715875184	0.6923107399592261
buried_4_model_5_b0_d3	0.9193809069571746	0.7049950385190573
buried_4_model_5_b0_d4	0.925564253067578	0.6361154441363306
buried_4_model_5_b0_d5	0.91544986136231	0.7464475094485359
buried_4_model_5_b0_d6	0.8947137013626303	0.6132026592559942
buried_4_model_5_b0_d7	0.9027802102463492	0.6383347424346315
buried_4_model_5_b0_d8	0.9162164892575204	0.6967603052581187
buried_4_model_5_b0_d9	0.909510306189708	0.6951250643107407
