Sequence ID	solubility	usability
buried_7_model_4_b0_d0	0.9074392152820542	0.6267575285607729
buried_7_model_4_b0_d1	0.9170941398378116	0.6265812119200047
buried_7_model_4_b0_d2	0.8970189007753611	0.6101038306960639
buried_7_model_4_b0_d3	0.8874689289263216	0.5683568015251719
buried_7_model_4_b0_d4	0.912931658418463	0.5982321526562284
buried_7_model_4_b0_d5	0.8995998059145849	0.622975648753872
buried_7_model_4_b0_d6	0.8675354018647067	0.5494465991172722
buried_7_model_4_b0_d7	0.7196026099841635	0.3393524646324931
buried_7_model_4_b0_d8	0.8693477533245743	0.5698932089539956
buried_7_model_4_b0_d9	0.8011544403689737	0.4743487060312535
