Sequence ID	solubility	usability
buried_3_model_1_b0_d0	0.900448076650741	0.5049910165468902
buried_3_model_1_b0_d1	0.8631241616309524	0.433991489716438
buried_3_model_1_b0_d2	0.8913208398989475	0.4449914136536764
buried_3_model_1_b0_d3	0.8372119786304013	0.4252053687305571
buried_3_model_1_b0_d4	0.8788565966896191	0.5026499506421058
buried_3_model_1_b0_d5	0.8666868287503897	0.4433914823994322
buried_3_model_1_b0_d6	0.8549558176646226	0.4009907803305674
buried_3_model_1_b0_d7	0.8863138951408969	0.5394364053181884
buried_3_model_1_b0_d8	0.8657722148732475	0.4198065616887111
buried_3_model_1_b0_d9	0.8621800773421375	0.4418891193353437
