Sequence ID	solubility	usability
buried_5_model_4_b0_d0	0.8618518565063479	0.5026462460083655
buried_5_model_4_b0_d1	0.866389823064814	0.5088792853887026
buried_5_model_4_b0_d2	0.8303669305708082	0.3395980387962679
buried_5_model_4_b0_d3	0.8696514948231732	0.4874451400454068
buried_5_model_4_b0_d4	0.9004673878847338	0.4592526886803815
buried_5_model_4_b0_d5	0.874699617208543	0.5226575935487264
buried_5_model_4_b0_d6	0.8553466773186725	0.5075508766209643
buried_5_model_4_b0_d7	0.8957545692989026	0.5777770985026424
buried_5_model_4_b0_d8	0.7110400210148895	0.36993467693492
buried_5_model_4_b0_d9	0.8410864381789935	0.4419220053604595
