Sequence ID	solubility	usability
buried_4_model_8_b0_d0	0.8765700349240626	0.6558323638889124
buried_4_model_8_b0_d1	0.8994402557717132	0.6952566066209465
buried_4_model_8_b0_d2	0.8992471094425311	0.7351351102048147
buried_4_model_8_b0_d3	0.8657310816855903	0.6129475354709465
buried_4_model_8_b0_d4	0.844618187702834	0.4701033795202015
buried_4_model_8_b0_d5	0.8800337948659072	0.6845709899962988
buried_4_model_8_b0_d6	0.8733456166399511	0.6487386265446237
buried_4_model_8_b0_d7	0.8985127972684721	0.7142138489963855
buried_4_model_8_b0_d8	0.89728134680481	0.6828432349345233
buried_4_model_8_b0_d9	0.8620806445210814	0.6405109440198056
