Sequence ID	solubility	usability
buried_3_model_8_b0_d0	0.7913339179143838	0.4555667771572998
buried_3_model_8_b0_d1	0.8001482392328502	0.4542223482917193
buried_3_model_8_b0_d2	0.6936202871025776	0.3413684300819857
buried_3_model_8_b0_d3	0.7539134336043002	0.3968926435693324
buried_3_model_8_b0_d4	0.761145320711257	0.4416258580783262
buried_3_model_8_b0_d5	0.8563674916978783	0.5021208568999117
buried_3_model_8_b0_d6	0.8202900036336913	0.4733753792462544
buried_3_model_8_b0_d7	0.7822329211417773	0.4839511122073202
buried_3_model_8_b0_d8	0.8109647552550083	0.4663316714233942
buried_3_model_8_b0_d9	0.7955612530889496	0.4612778120599744
