Sequence ID	solubility	usability
buried_0_model_2_b0_d0	0.9197286777913096	0.7243426514700176
buried_0_model_2_b0_d1	0.9133622401009336	0.6116080908575807
buried_0_model_2_b0_d2	0.8791177937294326	0.4084818247682357
buried_0_model_2_b0_d3	0.920707188260813	0.7082482199071982
buried_0_model_2_b0_d4	0.9127300319305092	0.6779548621143093
buried_0_model_2_b0_d5	0.9027768631571308	0.4554814681533167
buried_0_model_2_b0_d6	0.903353288167878	0.6939616075327297
buried_0_model_2_b0_d7	0.9003481259475855	0.6047876352617301
buried_0_model_2_b0_d8	0.900477171938854	0.5421658419617501
buried_0_model_2_b0_d9	0.925305723027462	0.7507050245077379
