Sequence ID	solubility	usability
buried_1_model_7_b0_d0	0.6998632250190574	0.3968982381966325
buried_1_model_7_b0_d1	0.7300508049840472	0.4056211721026334
buried_1_model_7_b0_d2	0.692360384866894	0.3993044141670857
buried_1_model_7_b0_d3	0.7292076666504457	0.4143997408163647
buried_1_model_7_b0_d4	0.7310880046625913	0.4024049715006213
buried_1_model_7_b0_d5	0.7806987816358681	0.4411400067976352
buried_1_model_7_b0_d6	0.7326986228371132	0.4388016440451361
buried_1_model_7_b0_d7	0.7439243032509681	0.4148633091463874
buried_1_model_7_b0_d8	0.7541759354150425	0.429853506261222
buried_1_model_7_b0_d9	0.6817200735535662	0.3889611226628821
