Sequence ID	solubility	usability
buried_1_model_0_b0_d0	0.8643813356185804	0.4538879549680049
buried_1_model_0_b0_d1	0.8587923607243031	0.4454177325260538
buried_1_model_0_b0_d2	0.8727175238535402	0.4926823800492775
buried_1_model_0_b0_d3	0.863897814751373	0.4601067700508517
buried_1_model_0_b0_d4	0.8330128697518111	0.3985427129108799
buried_1_model_0_b0_d5	0.8976229203846111	0.5295757972733675
buried_1_model_0_b0_d6	0.880253416431224	0.4971537826634996
buried_1_model_0_b0_d7	0.8548003000803016	0.4514738275216434
buried_1_model_0_b0_d8	0.7548133566137584	0.4031504195681696
buried_1_model_0_b0_d9	0.8765691087311197	0.4704431871581261
