Sequence ID	solubility	usability
buried_0_model_6_b0_d0	0.9163897878413676	0.6615292915268688
buried_0_model_6_b0_d1	0.9144053846669274	0.6739940978194052
buried_0_model_6_b0_d2	0.856961706478204	0.6466628120260319
buried_0_model_6_b0_d3	0.9267433600879692	0.7307611319926551
buried_0_model_6_b0_d4	0.9088228071641126	0.7175724184388271
buried_0_model_6_b0_d5	0.9018043087022388	0.6585186967695826
buried_0_model_6_b0_d6	0.9191249578238612	0.7207562287417033
buried_0_model_6_b0_d7	0.8936777096743279	0.6767102042344229
buried_0_model_6_b0_d8	0.9205705942652512	0.7157364888974878
buried_0_model_6_b0_d9	0.9373561086442304	0.7560011399001243
