Sequence ID	solubility	usability
buried_0_model_7_b0_d0	0.8877413179515529	0.4805968125432919
buried_0_model_7_b0_d1	0.9022426565566268	0.537907410477077
buried_0_model_7_b0_d2	0.9020706806808076	0.5130520739800936
buried_0_model_7_b0_d3	0.875900027224809	0.4812847841410276
buried_0_model_7_b0_d4	0.9066671363335276	0.5342320271714535
buried_0_model_7_b0_d5	0.9072794020598034	0.5271151054473426
buried_0_model_7_b0_d6	0.8891598621117037	0.4973312328750919
buried_0_model_7_b0_d7	0.9043083487453184	0.5190094104179581
buried_0_model_7_b0_d8	0.9033192382572796	0.5205402631749687
buried_0_model_7_b0_d9	0.895545209837001	0.5807115565592984
