Sequence ID	solubility	usability
buried_5_model_2_b0_d0	0.9039435852036384	0.4982405173977409
buried_5_model_2_b0_d1	0.877606540757468	0.493613276400762
buried_5_model_2_b0_d2	0.9113050657789564	0.5582221422010767
buried_5_model_2_b0_d3	0.8677882440545925	0.4935507881493484
buried_5_model_2_b0_d4	0.8921693154412514	0.4637395415275971
buried_5_model_2_b0_d5	0.8675576721331864	0.3367098676533408
buried_5_model_2_b0_d6	0.8676433117029859	0.4786807219228424
buried_5_model_2_b0_d7	0.8977583062966581	0.501198438060668
buried_5_model_2_b0_d8	0.8898088358059335	0.5895699634317634
buried_5_model_2_b0_d9	0.8887681973984008	0.5615956127169058
