Sequence ID	solubility	usability
buried_2_model_8_b0_d0	0.7808291607655484	0.4513329648483792
buried_2_model_8_b0_d1	0.8168572859645475	0.5028353783002234
buried_2_model_8_b0_d2	0.777874006175499	0.441170526035584
buried_2_model_8_b0_d3	0.7832927540676915	0.4894499389725432
buried_2_model_8_b0_d4	0.8470190318453064	0.5051848486469057
buried_2_model_8_b0_d5	0.7780894610773096	0.4319480677402012
buried_2_model_8_b0_d6	0.7992432987125171	0.4518129841996933
buried_2_model_8_b0_d7	0.84053237276266	0.5023054295381559
buried_2_model_8_b0_d8	0.8662842412535214	0.5577681418575461
buried_2_model_8_b0_d9	0.8097589118555749	0.4627737591690161
