Sequence ID	solubility	usability
buried_7_model_2_b0_d0	0.9302366788185336	0.6115981745801364
buried_7_model_2_b0_d1	0.9440096685038692	0.6912887049429777
buried_7_model_2_b0_d2	0.8564048294980005	0.4868416704910527
buried_7_model_2_b0_d3	0.9394663396629228	0.5134808606264103
buried_7_model_2_b0_d4	0.9027721506024756	0.369379494939375
buried_7_model_2_b0_d5	0.9342605504823268	0.4845965518705432
buried_7_model_2_b0_d6	0.8951182436537938	0.538547188440112
buried_7_model_2_b0_d7	0.9310739792801423	0.5095367788495391
buried_7_model_2_b0_d8	0.9411542283646908	0.554268919379991
buried_7_model_2_b0_d9	0.9133744310622997	0.4720166279619546
