Sequence ID	solubility	usability
buried_8_model_4_b0_d0	0.9498277552468456	0.7421440342895549
buried_8_model_4_b0_d1	0.939907660417646	0.7691929088937564
buried_8_model_4_b0_d2	0.9463642597215864	0.7511498051777135
buried_8_model_4_b0_d3	0.9520442187269588	0.721676888101847
buried_8_model_4_b0_d4	0.9471620165947208	0.8006987129071425
buried_8_model_4_b0_d5	0.92526472236065	0.8005163956570467
buried_8_model_4_b0_d6	0.9466503315160804	0.8045245205447294
buried_8_model_4_b0_d7	0.9533961288357428	0.7645260975113821
buried_8_model_4_b0_d8	0.9471591085142854	0.765705303972299
buried_8_model_4_b0_d9	0.9541839677687792	0.8199663012649074
