Sequence ID	solubility	usability
buried_2_model_3_b0_d0	0.9117012544041746	0.5322393729882483
buried_2_model_3_b0_d1	0.8769725897370477	0.5439868210433745
buried_2_model_3_b0_d2	0.9158940788633227	0.5647547888318272
buried_2_model_3_b0_d3	0.9442000279101488	0.66971059027251
buried_2_model_3_b0_d4	0.910499132641576	0.5860506646621996
buried_2_model_3_b0_d5	0.9226583237118589	0.5768039354099399
buried_2_model_3_b0_d6	0.900293250093679	0.5105957433137096
buried_2_model_3_b0_d7	0.9377089678355248	0.7009867446223937
buried_2_model_3_b0_d8	0.91952989160267	0.6034019031155138
buried_2_model_3_b0_d9	0.9295480148068446	0.6504434181266048
