Sequence ID	solubility	usability
buried_8_model_7_b0_d0	0.910573764528736	0.7203803966548303
buried_8_model_7_b0_d1	0.9301363652304436	0.741885288332832
buried_8_model_7_b0_d2	0.8854479062910772	0.6581966088628158
buried_8_model_7_b0_d3	0.901892316144924	0.7042886558646339
buried_8_model_7_b0_d4	0.9142454193667944	0.6114201919804734
buried_8_model_7_b0_d5	0.9294856755421576	0.7239647743487236
buried_8_model_7_b0_d6	0.92100769053956	0.6524030362182991
buried_8_model_7_b0_d7	0.9197484815582035	0.5716145181921033
buried_8_model_7_b0_d8	0.9160338260030728	0.6312702808769015
buried_8_model_7_b0_d9	0.9356540227858784	0.7585505848461764
