Sequence ID	solubility	usability
buried_6_model_4_b0_d0	0.7205948512134922	0.4006881404353367
buried_6_model_4_b0_d1	0.7439826191371196	0.4462472215181995
buried_6_model_4_b0_d2	0.73033441782959	0.4250521026533302
buried_6_model_4_b0_d3	0.8010019253001138	0.4915512737104158
buried_6_model_4_b0_d4	0.7116294320440428	0.3810180196018752
buried_6_model_4_b0_d5	0.6978011666255409	0.3734539758938282
buried_6_model_4_b0_d6	0.7218737071188119	0.4234726521232922
buried_6_model_4_b0_d7	0.6855326286201442	0.3838767826137437
buried_6_model_4_b0_d8	0.7179775950270773	0.3781700779715645
buried_6_model_4_b0_d9	0.7651390422037239	0.449323394807582
