Sequence ID	solubility	usability
buried_4_model_2_b0_d0	0.761410628932504	0.4405076340844825
buried_4_model_2_b0_d1	0.7655112488226512	0.4351018935924797
buried_4_model_2_b0_d2	0.7695006693429705	0.4082007644089884
buried_4_model_2_b0_d3	0.76496608714577	0.4798525225523053
buried_4_model_2_b0_d4	0.780235379088257	0.4812410170240437
buried_4_model_2_b0_d5	0.7765489184467398	0.4518030103265819
buried_4_model_2_b0_d6	0.7454939127885922	0.4253265834163014
buried_4_model_2_b0_d7	0.7640206881183188	0.4200389212541691
buried_4_model_2_b0_d8	0.7538319353406787	0.4400263712850635
buried_4_model_2_b0_d9	0.7293583808309476	0.4194639538255348
