Sequence ID	solubility	usability
buried_6_model_2_b0_d0	0.9343223131497632	0.7226225252783907
buried_6_model_2_b0_d1	0.9501914870581856	0.7806225414195057
buried_6_model_2_b0_d2	0.925924843614242	0.6905674889907603
buried_6_model_2_b0_d3	0.9369768941426146	0.7694928493117781
buried_6_model_2_b0_d4	0.9275090062460633	0.7204933714154049
buried_6_model_2_b0_d5	0.9356828806306275	0.6980941905770857
buried_6_model_2_b0_d6	0.9439471701060452	0.761054365543158
buried_6_model_2_b0_d7	0.9329485192742436	0.6929256725410298
buried_6_model_2_b0_d8	0.9591459619023812	0.7924667684352784
buried_6_model_2_b0_d9	0.956465678251492	0.7909651835570202
